"census_tract_code","year","arrests_B","arrests_W","arrests_total","state","county","ct_pop","ct_white","ct_black","pct_white","pct_black","arrest_pct_tot","arrest_pct_B","arrest_pct_W","pop_pct_tot","pop_pct_B","pop_pct_W","sir_tot","sir_B","sir_W","RE_tot","RE_B","RE_W"
11800,2014,0,3,3,37,129,2525,2498,1,0.989306931,0.00039604,100,3.2258064516129,100,0.118807175953428,0,0.120091269364717,0.100000062033929,0,0.0548712017925385,2.81439685821533,2.21473383903503,2.64924168586731
11800,2015,0,3,3,37,129,2540,2507,0,0.987007874,0,100,3.2258064516129,100,0.118105586394236,0,0.119660165131028,0.100000062402448,0,0.0546745760253966,0.0101482421159744,-0.106394901871681,-0.322387635707855
11800,2016,0,0,0,37,129,2546,2508,0,0.985074627,0,100,100,100,0,0,0,0.1,0,0,0.102588601410389,0.444289147853851,-0.295405864715576
11800,2017,0,0,0,37,129,2545,2490,0,0.978388998,0,100,100,100,0,0,0,0.1,0,0,1.52744388580322,1.38677573204041,1.59906470775604
11800,2018,0,1,1,37,129,2536,2483,4,0.979100946,0.001577287,100,9.09090909090909,100,0.0394306218209061,0,0.0402722403447304,0.100000020768059,0,0.0184006910425177,0.415326803922653,-0.0653480738401413,0.513333380222321
11902,2010,59,155,216,37,129,5154,4924,204,0.955374466,0.039580908,100,27.3484497917631,71.772327626099,4.19083836169263,28.9073983341499,3.14778335127231,0.100009116850204,2.54365006693107,1.43953041539246,-0.341124624013901,-0.406960189342499,-0.378094524145126
11902,2011,37,171,209,37,129,5486,5046,377,0.919795844,0.068720379,100,17.7427068388331,81.8268770923003,3.80962796886677,9.8117210289048,3.38875567269773,0.100009389635708,0.86488018181025,1.54976485401732,2.92934823036194,3.53164863586426,2.68891072273254
11902,2012,36,163,200,37,129,5923,5383,504,0.908829985,0.085092014,100,18.0409795102449,81.5092453773113,3.37661022099914,7.1414401904384,3.02799502145604,0.100009701041938,0.629830108739889,1.38485661478211,-0.31781604886055,-0.142494812607765,-0.214936137199402
11902,2013,42,132,176,37,129,6092,5501,526,0.902987525,0.086342745,100,23.9068710959682,75.0141964792731,2.88898737709493,7.98327314198821,2.3995200959808,0.100008780499373,0.70412016208165,1.0974425290433,0.509804308414459,-0.147134035825729,0.806213676929474
11902,2014,36,125,162,37,129,6136,5595,482,0.911831812,0.078552803,100,22.2702035780382,77.1745835903763,2.64011342709539,7.4673304293715,2.2340976926239,0.100008140423873,0.658524955251231,1.0217990357613,1.54589653015137,0.903914272785187,1.69410371780396
11902,2015,68,155,231,37,129,6328,5752,477,0.90897598,0.075379267,100,29.4677628732151,67.1138035482475,3.65038479164362,14.2527771955565,2.69466803428313,0.100011970853176,1.25689495020784,1.23247488240882,-0.349693477153778,-0.0198044180870056,-0.840763688087463
11902,2016,29,101,133,37,129,6159,5634,422,0.914758889,0.068517616,100,21.8632607062359,75.9579263711495,2.15940640678021,6.87040985548448,1.79265543742568,0.100006708238562,0.60574436794398,0.819903150075826,-1.44506525993347,-0.746697545051575,-0.247551560401917
11902,2017,22,109,131,37,129,6001,5677,236,0.946008999,0.039326779,100,16.8573607932876,83.2189168573608,2.18293312892636,9.31808555696739,1.9199943633193,0.100006437860712,0.820351831510936,0.878149175618745,1.42358338832855,1.307657122612,0.697074770927429
11902,2018,21,81,102,37,129,5931,5468,342,0.921935593,0.057663126,100,20.666013712047,79.4319294809011,1.71974844463927,6.13855597778427,1.48131892247764,0.100004954213855,0.540984573689282,0.677491473750012,0.828385710716248,0.0815840363502502,0.697811961174011
11903,2010,93,187,281,37,129,6849,5922,284,0.864651774,0.041465907,100,33.1198861615084,66.5599430807542,4.10272882568513,32.7349524815206,3.15766366660475,0.100015760868295,2.88355258173529,1.44426994298503,-2.04482102394104,-1.99003791809082,-1.40418016910553
11903,2011,86,196,283,37,129,7210,6197,279,0.859500693,0.038696255,100,30.4132815259626,69.2688096079124,3.92504958322353,30.8133285560731,3.16276968259347,0.100016709688504,2.71414711000692,1.44665385910029,0.132818937301636,-0.041235726326704,-0.157182231545448
11903,2012,42,159,202,37,129,7641,7048,289,0.922392357,0.037822275,100,20.8312716476992,78.7234042553192,2.64359843478033,14.5278450363196,2.25592712929726,0.10001264003344,1.27978793625934,1.03195316982108,-0.824505209922791,-0.896813690662384,-0.930459260940552
11903,2013,66,142,211,37,129,8041,7293,432,0.906976744,0.053724661,100,31.3121743249645,67.3140691615348,2.62401910186417,15.2742420735941,1.94704583784673,0.100013894379964,1.3467439270853,0.890677251874487,2.66900372505188,2.38992476463318,2.42795491218567
11903,2014,50,166,217,37,129,8637,7629,618,0.88329281,0.071552622,100,23.0769230769231,76.5085214187011,2.51241736230911,8.08930593755056,2.17587919938132,0.100015348619053,0.713630108304232,0.995384102794987,1.10327911376953,0.813122510910034,0.985326051712036
11903,2015,51,144,196,37,129,8864,7601,980,0.857513538,0.110559567,100,26.0581336053034,73.4829168791433,2.21116639027087,5.20355065809611,1.89446264356475,0.100014227627051,0.459266493328933,0.866644584422332,-1.56379401683807,-2.29401087760925,-1.25730204582214
11903,2016,43,157,202,37,129,9092,7857,1025,0.8641663,0.112736472,100,21.326076199901,77.7337951509154,2.22170895612675,4.19471271095503,1.99819271741482,0.100015040332945,0.370239219550215,0.914114680091911,-2.48431730270386,-1.78879904747009,-2.22588133811951
11903,2017,38,167,205,37,129,8753,7547,962,0.862218668,0.109905175,100,18.5763042418333,81.4724524622136,2.34202739600827,3.94969337906663,2.21277046812683,0.10001469458899,0.348595573655567,1.01225404038969,0.391041040420532,4.89383125305176,0.363702207803726
11903,2018,38,136,174,37,129,9015,7722,957,0.856572379,0.106156406,100,21.8839747271683,78.1734635267088,1.93009506272809,3.97032702956849,1.7611789539115,0.10001284581411,0.350415187646737,0.805679799061324,-1.02305090427399,0.965695202350616,-1.10102021694183
11904,2010,4,58,63,37,129,1836,1788,17,0.973856209,0.009259259,100,6.49762282091918,92.0760697305864,3.43118566526878,23.3918128654971,3.24366646160729,0.100000947239675,1.97571399449046,1.48101964247692,-2.6568808555603,-0.648033916950226,-2.86437821388245
11904,2011,10,41,55,37,129,1712,1635,14,0.955023364,0.00817757,100,18.3303085299456,74.5916515426497,3.21242918053852,70.9219858156028,2.50749189652009,0.100000771104262,5.93488726987382,1.14462354991353,0.543041944503784,-0.0302714109420776,0.633979320526123
11904,2012,6,34,40,37,129,1645,1488,116,0.904559271,0.070516717,100,15.211970074813,85.0374064837905,2.43146313294025,5.16795865633075,2.2847926886634,0.100000538855782,0.453430455862199,1.0426842212537,-0.99574077129364,-0.498789340257645,-1.09013485908508
11904,2013,1,30,31,37,129,1636,1492,96,0.91198044,0.058679707,100,3.53697749196141,96.7845659163987,1.89474970967545,1.04058272632674,2.01058910260706,0.100000415328417,0.0911723129742141,0.917556503813295,-1.09925198554993,-0.898934066295624,-0.9609414935112
11904,2014,4,25,30,37,129,1732,1597,90,0.922055427,0.051963048,100,13.6212624584718,83.3887043189369,1.73200161653484,4.43951165371809,1.5653371736272,0.100000425515903,0.388765570981239,0.714500967226784,1.16212606430054,0.130161315202713,1.29780805110931
11904,2015,3,22,27,37,129,1898,1728,109,0.910432034,0.057428872,100,11.4391143911439,81.549815498155,1.42247510668563,2.74977085242896,1.27307447485678,0.100000419668745,0.241157881972775,0.581220305159851,0.182818114757538,-0.113325625658035,0.0828201770782471
11904,2016,1,26,27,37,129,2253,2102,113,0.932978251,0.050155348,100,4.0590405904059,96.309963099631,1.19834894145844,0.884173297966401,1.23685837971552,0.100000498163162,0.0775625104995089,0.564945646028957,-0.65822696685791,-0.845043838024139,-0.41572579741478
11904,2017,2,63,65,37,129,2442,2268,108,0.928746929,0.044226044,100,3.2258064516129,96.9278033794163,2.66164366733549,1.85013876040703,2.77765530620343,0.100001299887208,0.162248473827885,1.26891521048498,0.314589887857437,0.0667871236801147,0.431169748306274
11904,2018,6,24,30,37,129,2834,2691,77,0.949541284,0.027170078,100,20.265780730897,80.0664451827243,1.05853710172542,7.78210116731517,0.891828620266805,0.100000696254082,0.680485370977076,0.407539933164914,0.860210478305817,1.26051998138428,0.942626297473907
12001,2010,19,121,141,37,129,6252,5571,294,0.891074856,0.047024952,100,13.5364989369242,85.8256555634302,2.25524223860783,6.46038762325739,2.17192295955915,0.100007219127893,0.569135061879917,0.993359041009912,-0.776364922523499,-0.71252053976059,-0.676369905471802
12001,2011,12,139,152,37,129,6238,5731,192,0.91872395,0.030779096,100,7.95529257067719,91.4529914529915,2.436639361344,6.2467464862051,2.42536336828881,0.100007764895442,0.549539014998634,1.10929839041716,0.7273188829422,0.389148890972137,0.735958218574524
12001,2012,7,72,79,37,129,6419,5744,262,0.894843434,0.040816327,100,8.97597977243995,91.1504424778761,1.23070212335063,2.67073636016787,1.25346007207395,0.100004152801003,0.235205221781,0.573301186581083,-0.356674373149872,-0.379826873540878,-0.167287483811378
12001,2013,6,117,123,37,129,6304,5522,373,0.875951777,0.059168782,100,4.9553208773355,95.1259138911454,1.95111118161197,1.60814794961136,2.11875916770794,0.100006349915845,0.141751317447482,0.969036939687805,-0.370377451181412,-0.50752192735672,-0.224220812320709
12001,2014,10,85,95,37,129,6456,5833,406,0.90350062,0.062887237,100,10.6203995793901,89.4847528916929,1.47147658803302,2.46244767298695,1.45720114518866,0.100005022660005,0.217091118563594,0.666495161743302,-1.73243224620819,-1.24240374565125,-1.50408816337585
12001,2015,22,89,111,37,129,6819,6176,368,0.905704649,0.053966857,100,19.8919891989199,80.1980198019802,1.62778079218665,5.97663678348275,1.44103884328298,0.100006198553058,0.526799806925139,0.659130918606221,-2.50300669670105,-1.76841259002686,-2.25069093704224
12001,2016,15,71,86,37,129,6776,5918,471,0.873376623,0.069510035,100,17.5377468060395,82.5783972125435,1.26916662977229,3.18403735937168,1.19970936618171,0.100004772198527,0.280781554295817,0.548729527935208,-1.43849515914917,-1.87103414535522,-1.31379210948944
12001,2017,15,67,84,37,129,7105,6291,496,0.885432794,0.069809993,100,17.9548156956005,79.7859690844233,1.18224937017072,3.02358395484781,1.06499658247365,0.100004887536594,0.266654416694072,0.487135704052432,1.69808781147003,2.72761368751526,1.10575604438782
12001,2018,18,41,60,37,129,7406,6557,261,0.885363219,0.035241696,100,30.1164725457571,68.3860232945092,0.810142990237777,6.89391037916507,0.625276417928657,0.100003638996282,0.607122904253674,0.286013364750234,0.181680306792259,-0.471623688936234,0.438065052032471
12004,2010,0,4,4,37,129,3860,3636,39,0.941968912,0.010103627,100,2.4390243902439,100,0.103624258438901,0,0.110007975578229,0.100000126442755,0,0.0502921791268666,1.49453592300415,3.63335919380188,-0.2957563996315
12004,2011,1,16,17,37,129,4016,3756,42,0.935258964,0.010458167,100,6.4327485380117,94.1520467836257,0.423296232663529,2.37529691211401,0.425973749367695,0.100000559099726,0.205979336613976,0.194749423945657,-1.27567648887634,-2.01097059249878,-1.05481457710266
12004,2012,1,12,13,37,129,3858,3668,18,0.950751685,0.00466563,100,8.3969465648855,92.3664122137405,0.336953422669189,5.52486187845304,0.327144843379406,0.100000410726032,0.467771613871011,0.14956191585376,-0.234135329723358,-0.0430899411439896,-0.087738886475563
12004,2013,4,13,17,37,129,3750,3437,58,0.916533333,0.015466667,100,23.9766081871345,76.6081871345029,0.453321244766806,6.88468158347676,0.378225829914754,0.100000522067722,0.600039339297054,0.172900616929565,2.05474877357483,1.59810674190521,1.99953627586365
12004,2014,2,9,11,37,129,3705,3460,39,0.933873144,0.010526316,100,18.9189189189189,81.981981981982,0.296888073196405,5.1150895140665,0.260108089361579,0.100000333754824,0.442945973339762,0.118905781878907,1.160928606987,0.988284945487976,0.921326637268066
12004,2015,0,7,7,37,129,3790,3566,32,0.940897098,0.008443272,100,1.40845070422535,100,0.184691696789003,0,0.196292868960489,0.100000217262065,0,0.0897367464765362,-0.386524438858032,0.0200804490596056,-0.995176613330841
12004,2016,0,7,7,37,129,3633,3363,81,0.925681255,0.022295623,100,1.40845070422535,100,0.192672923949244,0,0.208141298207011,0.100000208262027,0,0.0951461425602247,1.06881237030029,1.10921061038971,1.12000131607056
12004,2017,1,8,9,37,129,3587,3414,83,0.951770282,0.023139113,100,12.0879120879121,89.010989010989,0.250899054946893,1.20336943441637,0.234322368999151,0.100000264375094,0.10530194261873,0.107116235546616,0.481921881437302,-0.144139751791954,0.493591755628586
12004,2018,0,7,7,37,129,3740,3561,45,0.952139037,0.012032086,100,1.40845070422535,100,0.187160771102377,0,0.196568476032687,0.100000214395811,0,0.08986258408791,0.329098016023636,0.416509509086609,0.377328932285309
12006,2010,10,45,56,37,129,3789,3478,258,0.917920296,0.068091845,100,18.0035650623886,80.3921568627451,1.47792351745797,3.87446726075165,1.29380983870504,0.100001737637922,0.341199103179361,0.591456035656572,2.72958374023438,3.329833984375,2.44820046424866
12006,2011,10,63,73,37,129,3601,3211,336,0.891696751,0.093307415,100,13.8166894664843,86.3201094391245,2.02715836827636,2.9753049687593,1.96194450499829,0.100002152745228,0.262199848975798,0.896793216024449,-0.133198246359825,-0.0430984161794186,-0.0957207232713699
12006,2012,3,52,55,37,129,3578,3205,324,0.895751817,0.090553382,100,5.62613430127042,94.5553539019964,1.53712864369358,0.925640234495526,1.62241427724564,0.100001611571875,0.0815653654493215,0.741594026358315,0.662572085857391,0.174880638718605,0.89152729511261
12006,2013,19,57,76,37,129,3720,3396,280,0.912903226,0.075268817,100,25.0985545335085,75.0328515111695,2.04295583452058,6.78329168154231,1.67839580695504,0.100002315278218,0.597502325625737,0.767242979732661,2.17256689071655,1.88400018215179,2.16556239128113
12006,2014,3,49,52,37,129,3949,3412,429,0.864016207,0.108635097,100,5.95009596928983,94.2418426103647,1.31675571649237,0.699137730132836,1.43606576595059,0.100001681655884,0.0616428347943959,0.65647100366027,-0.351349115371704,-0.0179329998791218,-0.575790703296661
12006,2015,10,37,48,37,129,4002,3499,272,0.874312844,0.067966017,100,20.997920997921,77.1309771309771,1.19937033057645,3.67511944138184,1.0574147637964,0.100001573131312,0.323694230903146,0.483393425467694,-0.724226057529449,-0.301280379295349,-0.571805775165558
12006,2016,23,46,70,37,129,4184,3652,245,0.872848948,0.058556405,100,32.9529243937233,65.7631954350927,1.67300016730002,9.38392492860057,1.25954930040251,0.100002398481481,0.826248566700156,0.575829343344959,0.14517417550087,-0.523337125778198,-0.404973655939102
12006,2017,19,43,63,37,129,4387,3792,279,0.864372008,0.063596991,100,30.2694136291601,68.3042789223455,1.4360283558615,6.80759584378359,1.13393634134121,0.10000226336626,0.599637152210832,0.518426183909178,1.1089653968811,0.295291274785995,0.982766091823578
12006,2018,7,45,52,37,129,4536,3831,299,0.84457672,0.065917108,100,13.6276391554702,86.5642994241843,1.14635920724852,2.3403543965229,1.17459737412231,0.100001931626004,0.206185289735554,0.537022514054497,-2.03308343887329,-1.62676763534546,-1.96123540401459
12007,2010,13,23,37,37,129,3611,3523,24,0.975630019,0.006646358,100,35.3099730458221,62.2641509433962,1.02461853728781,53.9419087136929,0.652834151741364,0.100001094147485,4.61473933692302,0.298443425357526,0.131222262978554,-0.283941656351089,0.0229019541293383
12007,2011,14,46,60,37,129,3588,3456,67,0.963210702,0.018673356,100,23.4608985024958,76.7054908485857,1.67219419748613,20.8643815201192,1.33098000636556,0.100001762991988,1.82170047112534,0.608443136088093,-2.03723168373108,-2.38913106918335,-1.81115663051605
12007,2012,5,32,38,37,129,3777,3480,80,0.921366164,0.021180831,100,13.3858267716535,84.251968503937,1.00606285245294,6.24219725343321,0.919513807074509,0.100001175377127,0.54603820652007,0.4203495572675,1.95246171951294,1.80517685413361,1.62486481666565
12007,2013,20,23,43,37,129,3714,3472,69,0.934841142,0.018578352,100,46.6357308584687,53.5962877030162,1.15775019520207,28.9435600578871,0.662423317300769,0.100001307847205,2.52794996359822,0.302821471153096,-0.0539503321051598,-0.820477664470673,0.0412676557898521
12007,2014,16,40,57,37,129,4132,3878,75,0.938528558,0.018151016,100,28.1961471103328,70.2276707530648,1.37944386631495,21.3049267643142,1.03143291818158,0.100001928776128,1.86245444987179,0.471574811250229,-2.858966588974,-2.55465912818909,-2.55264091491699
12007,2015,5,33,38,37,129,4260,4048,62,0.950234742,0.014553991,100,13.3858267716535,86.8766404199475,0.891997840426281,8.05152979066023,0.815197253032287,0.100001325683496,0.702338631933923,0.37272914389466,-1.89665722846985,-1.30675113201141,-2.20331954956055
12007,2016,12,28,40,37,129,4096,3870,94,0.944824219,0.022949219,100,30.1745635910224,70.074812967581,0.976538658724152,12.7523910733262,0.723495516911708,0.100001341734519,1.11712908827363,0.330783943884329,0.798337280750275,6.28642892837524,0.597527205944061
12007,2017,6,34,40,37,129,4154,4010,144,0.965334617,0.034665383,100,15.211970074813,85.0374064837905,0.962904118822368,4.16377515614157,0.847859155632029,0.100001360733689,0.365800949184366,0.387658947054466,-1.59428668022156,-1.32963645458221,-1.46882951259613
12007,2018,12,42,55,37,129,4413,4116,297,0.932698844,0.067301156,100,21.9600725952813,76.4065335753176,1.2462894563912,4.03904409289801,1.02038337260999,0.100001987665367,0.355833644078196,0.466554028894809,-2.62482619285583,-1.77302038669586,-2.3746235370636
12008,2010,1,28,29,37,129,5549,4240,567,0.76410164,0.102180573,100,3.78006872852234,96.5635738831615,0.52260726964733,0.176335743255158,0.660361783920191,0.100001317829959,0.0155543843576489,0.30194949225851,-0.694591581821442,-0.0102265328168869,-0.624367296695709
12008,2011,5,25,31,37,129,5578,4345,525,0.77895303,0.094119756,100,16.3987138263666,80.7073954983923,0.555744787651709,0.952199581032184,0.575360751190997,0.100001416076963,0.0839832250724052,0.263089596391481,-1.56906068325043,-1.14538359642029,-1.47851693630219
12008,2012,18,27,45,37,129,5689,4194,670,0.737212164,0.117771137,100,40.1330376940133,60.0886917960089,0.790986271993813,2.6861662438442,0.643761474452207,0.100002096501132,0.236994053147872,0.294355618769313,-0.899443686008453,-1.15563714504242,-0.825891733169556
12008,2013,5,29,34,37,129,5653,4354,591,0.770210508,0.104546259,100,14.9560117302053,85.3372434017595,0.60143991792114,0.845880561664693,0.666038905858846,0.100001573999378,0.074618384428444,0.304553759354539,0.498588502407074,-1.07572674751282,0.873303771018982
12008,2014,4,23,27,37,129,5266,4239,584,0.804975313,0.110900114,100,15.1291512915129,85.239852398524,0.512713393213194,0.684814244136278,0.542567997924088,0.100001164370712,0.0604091457006308,0.248088388383662,0.0212918296456337,-0.707808971405029,-0.0556203350424767
12008,2015,11,24,35,37,129,5544,4577,592,0.825577201,0.106782107,100,31.6239316239316,68.6609686609687,0.631301744196533,1.85779429150481,0.524349478927705,0.100001589051307,0.163883560824989,0.239776680196671,-0.5035600066185,-1.21388673782349,-0.27333927154541
12008,2016,5,27,32,37,129,5514,4522,780,0.820094305,0.141458107,100,15.8878504672897,84.4236760124611,0.580330425636096,0.640943468786053,0.597067734017381,0.100001444985183,0.0565582280374706,0.273026337006178,1.10838747024536,1.30851030349731,0.972561597824097
12008,2017,3,29,36,37,129,5625,4628,749,0.822755556,0.133155556,100,8.58725761772853,80.6094182825485,0.63998862242449,0.40048057669203,0.62660703096303,0.100001658332764,0.035337799149117,0.286540518688685,0.456187307834625,1.51050913333893,0.414065718650818
12008,2018,4,16,20,37,129,5994,4854,894,0.80980981,0.149149149,100,20.3980099502488,80.0995024875622,0.333661433743181,0.447377250866793,0.329618260851651,0.100000981732996,0.0394825790636699,0.150737596271512,-0.662819504737854,-1.41256833076477,-0.435652643442154
12009,2010,20,42,62,37,129,6972,5755,787,0.825444636,0.112880092,100,32.3671497584541,67.7938808373591,0.889258616485707,2.54097319273282,0.729787492832444,0.100003539938538,0.224222931268289,0.333786985126062,0.817907392978668,1.95761299133301,0.427653163671494
12009,2011,15,54,69,37,129,7020,5805,934,0.826923077,0.133048433,100,21.8523878437048,78.2923299565847,0.982891981595704,1.60582378760304,0.930216533737576,0.100003966731972,0.141724777270532,0.425461184671084,-0.116404667496681,-0.0110970828682184,0.0704915523529053
12009,2012,18,34,53,37,129,7197,5905,889,0.820480756,0.12352369,100,34.0866290018832,64.2184557438795,0.736407719776021,2.02451917669553,0.575773483937613,0.100003123733866,0.178669891765611,0.263349937185356,-0.0600863881409168,-0.767650842666626,0.227306038141251
12009,2013,13,40,54,37,129,7079,6142,704,0.867636672,0.099449075,100,24.2144177449168,74.1219963031423,0.76280883163114,1.84632864649908,0.65124306019114,0.100003130490037,0.162906365970156,0.297877269008155,-2.45012640953064,-1.13588833808899,-2.25580024719238
12009,2014,9,15,24,37,129,7090,6320,559,0.891396333,0.078843441,100,37.7593360995851,62.655601659751,0.338500162197994,1.60972992309068,0.237338016803532,0.10000139349088,0.141989725450574,0.108560159822276,-1.34251081943512,-1.80732202529907,-1.03097665309906
12009,2015,10,45,55,37,129,6957,6312,390,0.907287624,0.056058646,100,18.3303085299456,81.8511796733212,0.790559284759454,2.56344527044348,0.712916462033238,0.100003133511888,0.225977294642649,0.32609295662117,-2.58579874038696,-2.37033486366272,-2.44864821434021
12009,2016,30,32,62,37,129,7038,6474,225,0.919863598,0.031969309,100,48.4702093397746,51.6908212560386,0.880919566360239,13.3274100399822,0.494277196830447,0.100003573449144,1.17313784701775,0.22608984353249,0.988970041275024,0.000773385749198496,1.1665780544281
12009,2017,12,24,36,37,129,7154,6725,98,0.940033548,0.01369863,100,33.5180055401662,66.7590027700831,0.503207950685621,12.2324159021407,0.356872016772985,0.100002109104461,1.07193929370663,0.163242852733434,0.49222132563591,-0.000378949567675591,0.729891538619995
12009,2018,0,30,30,37,129,7402,6817,189,0.920967306,0.02553364,100,0.332225913621262,100,0.40529039056484,0,0.44006982441214,0.100001818515425,0,0.201301573642898,-0.40027642250061,-0.0148038091138005,-0.280303955078125
12010,2010,3,29,32,37,129,4878,4709,125,0.965354654,0.025625256,100,9.65732087227414,90.6542056074766,0.655993112072323,2.39808153477218,0.615828926971183,0.100001278316598,0.21050627146562,0.281616491677596,-1.41046750545502,-1.23494803905487,-1.45381581783295
12010,2011,2,33,36,37,129,4753,4617,77,0.971386493,0.016200295,100,5.81717451523546,91.6897506925208,0.757400433401359,2.59403372243839,0.714734357063958,0.100001401254334,0.226828456992359,0.326839425199215,-0.234135329723358,-0.0430899411439896,-0.087738886475563
12010,2012,0,21,21,37,129,4782,4525,101,0.946256796,0.02112087,100,0.4739336492891,100,0.439137617364756,0,0.464078141919516,0.100000822385644,0,0.212213172880837,1.1052018404007,0.742894053459167,1.15500545501709
12010,2013,3,20,23,37,129,5113,4774,162,0.933698416,0.031683943,100,13.4199134199134,87.012987012987,0.449824959417966,1.85070943861814,0.418927127626149,0.100000963053209,0.162688406254958,0.191576440404553,1.18533563613892,0.976889848709106,0.952941358089447
12010,2014,2,28,30,37,129,5086,4696,163,0.923318915,0.032048761,100,6.97674418604651,93.3554817275748,0.589842905172922,1.22624156958921,0.596239432720768,0.100001249523028,0.107797131617506,0.272657565061589,-0.693236112594604,-0.427177280187607,-1.11016082763672
12010,2015,1,9,10,37,129,5252,4849,176,0.923267327,0.033511043,100,10.8910891089109,90.0990099009901,0.190400030464005,0.56785917092561,0.185601451815801,0.10000043010191,0.0499373025028841,0.0848772457416642,0.287721544504166,0.86369526386261,-0.0815066024661064
12010,2016,2,13,15,37,129,5155,4720,182,0.915615907,0.035305529,100,13.9072847682119,86.7549668874172,0.290973986925569,1.09829763866008,0.275417893688693,0.100000633237437,0.0965979383807541,0.125947952856152,-0.460288733243942,-0.721898078918457,-0.459935903549194
12010,2017,1,8,9,37,129,5471,5001,185,0.914092488,0.033814659,100,12.0879120879121,89.010989010989,0.164500740253331,0.540248514316586,0.159964807742297,0.100000403232825,0.0475194645134831,0.073155424406693,0.424562364816666,0.510238587856293,0.32971379160881
12010,2018,0,5,5,37,129,5362,4788,217,0.892950392,0.040469974,100,1.96078431372549,100,0.0932470487309077,0,0.104425555021825,0.100000219555069,0,0.0477542025947043,2.54107880592346,3.06321835517883,2.33757972717285
12101,2010,13,45,58,37,129,7735,6605,461,0.853910795,0.059599224,100,22.5473321858864,77.6247848537005,0.749828702925625,2.8193450444589,0.681291729118408,0.100003673964583,0.24861253089522,0.311637382270703,0.421752691268921,0.298014432191849,0.544919848442078
12101,2011,2,40,42,37,129,7983,6644,549,0.832268571,0.068771139,100,4.98812351543943,95.249406175772,0.526111410354374,0.364232380258605,0.602037898285697,0.100002745756835,0.0321270899285698,0.275386083003051,0.745501637458801,0.183456137776375,1.01104688644409
12101,2012,12,37,49,37,129,8267,6875,541,0.831619693,0.06544091,100,24.6435845213849,75.5600814663951,0.592710865962671,2.21770467566069,0.538173990196506,0.10000331734524,0.195608355811116,0.246178822032695,2.59250378608704,2.09084630012512,2.6753396987915
12101,2013,4,23,27,37,129,8102,6677,478,0.824117502,0.058997778,100,15.1291512915129,85.239852398524,0.333246935979561,0.836645053336122,0.344460918662294,0.100001791441607,0.0737806066466817,0.15756492926009,-0.26641857624054,-0.00960689038038254,-0.352097630500793
12101,2014,6,28,34,37,129,8381,6789,752,0.810046534,0.089726763,100,17.8885630498534,82.4046920821114,0.40567467277565,0.797766254487435,0.4124258001797,0.100002333573109,0.0703939785667617,0.188655829704221,-1.30835211277008,-0.896719038486481,-0.352887243032455
12101,2015,9,25,35,37,129,8463,6638,797,0.78435543,0.094174643,100,25.9259259259259,71.5099715099715,0.413560043010244,1.1290929619872,0.376613790090538,0.100002425710896,0.0996357191208462,0.172271768311458,0.474426239728928,-0.271985411643982,-0.250138252973557
12101,2016,8,44,52,37,129,8561,6853,770,0.800490597,0.089942764,100,15.5470249520154,84.6449136276392,0.607398581957926,1.03882612647708,0.642045205819264,0.100003645645992,0.0916670541370559,0.293692384093101,1.46677434444427,0.470374047756195,1.3990433216095
12101,2017,5,12,17,37,129,9000,7088,830,0.787555556,0.092222222,100,29.8245614035088,70.7602339181286,0.188886790146776,0.602337067823154,0.16929783722013,0.100001252962533,0.0531547279595811,0.0774440199799069,-1.54627561569214,-1.45889830589294,-1.05824816226959
12101,2018,9,21,30,37,129,9076,7272,967,0.801234024,0.106544733,100,30.2325581395349,70.0996677740864,0.330538447130375,0.930617309481956,0.288774906835715,0.100002229781951,0.0821356009569304,0.13210001517835,0.48513850569725,0.27195331454277,0.309801876544952
12103,2010,0,3,3,37,129,4312,4051,153,0.939471243,0.035482375,100,3.2258064516129,100,0.0695716704158067,0,0.0740539606526622,0.100000105936754,0,0.0338594025386368,-1.39171016216278,-1.47648179531097,-1.32136178016663
12103,2011,0,4,4,37,129,4169,3958,182,0.949388343,0.043655553,100,2.4390243902439,100,0.0959439687222662,0,0.101058588716809,0.100000136564727,0,0.046205424372333,1.81585669517517,1.67745757102966,1.4629465341568
12103,2012,0,1,1,37,129,4246,3926,279,0.924634951,0.065708902,100,9.09090909090909,100,0.023551023291962,0,0.0254705687578004,0.100000034771758,0,0.0116453991217363,0.106186084449291,0.175233244895935,-0.136101946234703
12103,2013,2,0,2,37,129,4087,3886,165,0.950819672,0.040371911,100,100,4.76190476190476,0.0489344523011426,1.21138703815869,0,0.100000066939319,0.106497457367857,0,-2.04827117919922,-2.03810954093933,-1.95995390415192
12103,2014,0,2,2,37,129,4233,4118,98,0.972832506,0.023151429,100,4.76190476190476,100,0.0472466986369327,0,0.0485660863019354,0.100000069330593,0,0.022206080378416,-2.69751477241516,-2.18036413192749,-2.43729138374329
12103,2015,0,1,1,37,129,4072,3872,146,0.950884086,0.035854617,100,9.09090909090909,100,0.0245573536995653,0,0.0258257792928902,0.10000003334682,0,0.0118076173626255,1.28170073032379,2.24381518363953,0.993857502937317
12103,2016,0,0,0,37,129,4310,4120,92,0.955916473,0.021345708,100,100,100,0,0,0,0.1,0,0,-0.780299842357635,-0.405483096837997,-0.785532534122467
